user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_num,flag_low_usage,flag_inactive,flag_high_support,flag_payment_issues,risk_score,risk_segment
915,2023-03-31,Standard,399,20.1,1,1,24,57,No,0,False,True,False,True,2,Medium
916,2023-04-25,Basic,199,22.5,4,0,26,6,Yes,1,False,False,False,False,0,Low
917,2023-10-28,Premium,699,12.7,3,4,10,60,No,0,False,True,False,True,2,Medium
918,2024-10-22,Standard,399,23.3,7,2,35,26,Yes,1,False,True,True,True,4,High
919,2024-10-22,Basic,199,5.1,0,1,19,53,No,0,False,True,False,True,2,Medium
920,2024-06-26,Standard,399,14.7,5,3,27,37,Yes,1,False,True,True,True,4,High
921,2023-08-21,Premium,699,11.7,2,2,29,10,No,0,False,False,False,True,1,Low
922,2023-06-20,Standard,399,24.3,0,1,24,22,Yes,1,False,True,False,True,2,Medium
923,2024-12-10,Premium,699,17.9,4,1,11,11,No,0,False,False,False,True,1,Low
924,2024-03-27,Premium,699,4.5,1,0,10,20,No,0,False,True,False,False,1,Low
925,2023-12-19,Standard,399,5.0,8,5,24,2,No,0,False,False,True,True,3,Medium
926,2023-01-26,Basic,199,11.5,2,4,24,19,Yes,1,False,True,False,True,2,Medium
927,2024-07-13,Standard,399,19.3,7,2,32,9,Yes,1,False,False,True,True,3,Medium
928,2024-08-10,Premium,699,16.4,4,3,22,57,Yes,1,False,True,False,True,2,Medium
929,2024-05-05,Premium,699,20.1,7,2,10,44,Yes,1,False,True,True,True,4,High
930,2023-08-14,Basic,199,17.1,1,2,9,1,No,0,False,False,False,True,1,Low
931,2024-06-23,Standard,399,2.8,0,4,23,41,Yes,1,True,True,False,True,5,High
932,2024-11-18,Basic,199,5.3,1,4,18,54,Yes,1,False,True,False,True,2,Medium
933,2023-02-27,Basic,199,10.2,7,2,33,38,Yes,1,False,True,True,True,4,High
934,2023-10-19,Premium,699,10.2,6,2,24,24,Yes,1,False,True,True,True,4,High
935,2024-03-30,Standard,399,8.0,7,4,23,5,Yes,1,False,False,True,True,3,Medium
936,2024-03-10,Premium,699,20.2,4,1,27,51,No,0,False,True,False,True,2,Medium
937,2024-06-21,Premium,699,3.9,1,1,27,13,Yes,1,False,False,False,True,1,Low
938,2023-10-07,Standard,399,23.4,6,0,5,0,No,0,False,False,True,False,2,Medium
939,2023-10-24,Standard,399,14.1,2,1,12,11,No,0,False,False,False,True,1,Low
940,2024-04-19,Premium,699,1.5,4,4,32,19,Yes,1,True,True,False,True,5,High
941,2024-10-13,Basic,199,19.9,2,2,2,19,No,0,False,True,False,True,2,Medium
942,2024-12-05,Standard,399,16.5,4,3,8,11,Yes,1,False,False,False,True,1,Low
943,2024-01-06,Premium,699,1.2,4,3,16,4,Yes,1,True,False,False,True,4,High
944,2024-12-11,Premium,699,14.4,4,5,31,43,Yes,1,False,True,False,True,2,Medium
945,2023-05-30,Basic,199,13.1,0,2,24,10,No,0,False,False,False,True,1,Low
946,2024-01-05,Standard,399,22.0,2,2,30,10,Yes,1,False,False,False,True,1,Low
947,2024-06-10,Standard,399,1.7,4,4,23,40,Yes,1,True,True,False,True,5,High
948,2024-12-02,Basic,199,19.2,2,4,12,20,No,0,False,True,False,True,2,Medium
949,2023-05-28,Standard,399,17.3,5,0,18,34,No,0,False,True,True,False,3,Medium
950,2023-06-16,Basic,199,13.2,5,3,9,26,Yes,1,False,True,True,True,4,High
951,2024-09-20,Basic,199,4.3,3,1,14,50,No,0,False,True,False,True,2,Medium
952,2024-03-03,Premium,699,21.2,8,5,34,48,No,0,False,True,True,True,4,High
953,2024-12-08,Standard,399,3.4,2,0,5,30,Yes,1,False,True,False,False,1,Low
954,2023-01-30,Standard,399,20.5,8,2,9,11,No,0,False,False,True,True,3,Medium
955,2023-08-03,Premium,699,5.9,2,5,8,14,Yes,1,False,False,False,True,1,Low
956,2024-03-17,Basic,199,10.9,1,0,6,1,No,0,False,False,False,False,0,Low
957,2023-09-17,Basic,199,3.1,8,4,13,3,Yes,1,False,False,True,True,3,Medium
958,2024-09-08,Basic,199,7.9,0,0,5,50,Yes,1,False,True,False,False,1,Low
959,2023-10-12,Basic,199,5.0,5,0,13,5,Yes,1,False,False,True,False,2,Medium
960,2024-08-06,Premium,699,9.1,8,5,23,39,Yes,1,False,True,True,True,4,High
961,2023-10-16,Basic,199,20.6,0,4,7,13,No,0,False,False,False,True,1,Low
962,2024-12-25,Basic,199,0.6,1,1,35,58,Yes,1,True,True,False,True,5,High
963,2023-07-05,Standard,399,17.6,2,3,24,43,No,0,False,True,False,True,2,Medium
964,2023-11-18,Standard,399,10.9,8,1,25,26,Yes,1,False,True,True,True,4,High
965,2023-10-23,Basic,199,3.2,2,3,30,48,Yes,1,False,True,False,True,2,Medium
966,2024-09-06,Premium,699,2.5,7,0,3,24,Yes,1,True,True,True,False,6,Critical
967,2024-03-14,Premium,699,17.3,7,1,20,35,Yes,1,False,True,True,True,4,High
968,2024-11-21,Basic,199,22.4,7,5,5,23,Yes,1,False,True,True,True,4,High
969,2023-05-27,Standard,399,10.2,8,5,7,43,Yes,1,False,True,True,True,4,High
970,2023-06-22,Standard,399,17.5,1,5,26,59,No,0,False,True,False,True,2,Medium
971,2024-02-18,Basic,199,24.4,5,1,24,38,No,0,False,True,True,True,4,High
972,2024-08-18,Basic,199,21.0,7,2,15,48,Yes,1,False,True,True,True,4,High
973,2024-02-19,Premium,699,19.0,6,2,18,30,Yes,1,False,True,True,True,4,High
974,2024-05-24,Standard,399,7.3,7,0,33,7,No,0,False,False,True,False,2,Medium
975,2023-07-03,Basic,199,1.2,0,0,9,31,No,0,True,True,False,False,4,High
976,2024-05-19,Standard,399,4.2,1,0,21,42,No,0,False,True,False,False,1,Low
977,2023-12-18,Standard,399,7.7,7,3,13,32,Yes,1,False,True,True,True,4,High
978,2024-01-28,Premium,699,0.9,0,3,35,56,No,0,True,True,False,True,5,High
979,2024-07-24,Standard,399,21.4,7,3,21,2,Yes,1,False,False,True,True,3,Medium
980,2024-02-03,Premium,699,22.2,2,3,20,27,Yes,1,False,True,False,True,2,Medium
981,2024-08-08,Standard,399,14.4,7,5,8,35,Yes,1,False,True,True,True,4,High
982,2024-05-21,Standard,399,14.3,2,4,31,3,No,0,False,False,False,True,1,Low
983,2024-08-27,Premium,699,15.6,5,2,25,20,Yes,1,False,True,True,True,4,High
984,2024-10-02,Basic,199,21.0,5,5,9,37,Yes,1,False,True,True,True,4,High
985,2024-11-08,Standard,399,2.9,5,2,25,26,Yes,1,True,True,True,True,7,Critical
986,2023-03-09,Basic,199,6.2,4,4,16,5,No,0,False,False,False,True,1,Low
987,2024-11-04,Standard,399,8.8,0,4,8,20,Yes,1,False,True,False,True,2,Medium
988,2023-01-23,Standard,399,22.6,4,0,33,44,Yes,1,False,True,False,False,1,Low
989,2023-04-13,Standard,399,14.5,5,4,25,6,No,0,False,False,True,True,3,Medium
990,2023-11-03,Premium,699,8.7,8,5,14,21,Yes,1,False,True,True,True,4,High
991,2023-02-18,Standard,399,5.4,1,4,28,13,Yes,1,False,False,False,True,1,Low
992,2024-08-29,Standard,399,20.2,1,5,26,54,Yes,1,False,True,False,True,2,Medium
993,2023-03-20,Standard,399,2.1,8,3,18,27,Yes,1,True,True,True,True,7,Critical
994,2023-07-24,Premium,699,12.9,4,3,20,42,Yes,1,False,True,False,True,2,Medium
995,2023-07-04,Standard,399,6.7,8,3,26,42,No,0,False,True,True,True,4,High
996,2024-04-23,Basic,199,21.6,7,1,34,42,No,0,False,True,True,True,4,High
997,2024-06-18,Standard,399,20.3,6,4,35,46,Yes,1,False,True,True,True,4,High
998,2023-11-04,Basic,199,11.8,3,1,24,47,No,0,False,True,False,True,2,Medium
999,2023-10-01,Standard,399,8.3,1,5,27,13,No,0,False,False,False,True,1,Low
1000,2023-07-16,Standard,399,6.8,3,3,11,15,Yes,1,False,True,False,True,2,Medium
1001,2024-03-22,Basic,199,20.0,4,3,16,31,Yes,1,False,True,False,True,2,Medium
1002,2023-10-12,Standard,399,5.4,4,1,3,1,No,0,False,False,False,True,1,Low
1003,2023-02-26,Premium,699,4.8,0,5,36,31,Yes,1,False,True,False,True,2,Medium
1004,2024-11-04,Basic,199,15.2,1,3,21,57,Yes,1,False,True,False,True,2,Medium
1005,2024-05-27,Basic,199,23.6,2,1,26,7,No,0,False,False,False,True,1,Low
1006,2023-09-01,Basic,199,16.8,8,2,34,31,No,0,False,True,True,True,4,High
1007,2024-02-04,Premium,699,19.4,5,2,8,53,Yes,1,False,True,True,True,4,High
1008,2023-10-09,Premium,699,23.4,3,1,16,6,No,0,False,False,False,True,1,Low
1009,2023-04-26,Standard,399,6.7,0,3,27,34,Yes,1,False,True,False,True,2,Medium
1010,2023-05-29,Standard,399,10.9,3,2,35,56,No,0,False,True,False,True,2,Medium
1011,2024-09-12,Standard,399,18.0,4,0,31,41,No,0,False,True,False,False,1,Low
1012,2024-10-16,Basic,199,17.4,3,2,4,35,Yes,1,False,True,False,True,2,Medium
1013,2024-03-29,Premium,699,22.6,1,4,24,55,Yes,1,False,True,False,True,2,Medium
1014,2023-08-30,Standard,399,22.8,6,2,1,19,Yes,1,False,True,True,True,4,High
1015,2024-10-21,Standard,399,21.6,2,3,14,40,Yes,1,False,True,False,True,2,Medium
1016,2023-12-07,Standard,399,7.2,1,3,3,30,No,0,False,True,False,True,2,Medium
1017,2023-03-09,Premium,699,22.0,1,1,28,44,Yes,1,False,True,False,True,2,Medium
1018,2023-01-29,Standard,399,15.3,8,5,27,20,Yes,1,False,True,True,True,4,High
1019,2023-11-09,Basic,199,15.9,2,0,12,25,Yes,1,False,True,False,False,1,Low
1020,2024-10-26,Standard,399,3.2,3,4,6,45,No,0,False,True,False,True,2,Medium
1021,2023-05-17,Basic,199,19.9,5,3,27,30,No,0,False,True,True,True,4,High
1022,2024-01-12,Standard,399,17.3,5,2,12,12,Yes,1,False,False,True,True,3,Medium
1023,2024-07-25,Basic,199,22.0,3,0,26,60,Yes,1,False,True,False,False,1,Low
1024,2023-06-22,Premium,699,22.7,7,1,15,16,No,0,False,True,True,True,4,High
1025,2023-06-24,Basic,199,15.6,4,1,26,5,No,0,False,False,False,True,1,Low
1026,2024-04-09,Premium,699,0.8,8,3,8,49,Yes,1,True,True,True,True,7,Critical
1027,2023-09-30,Premium,699,3.4,3,1,32,60,No,0,False,True,False,True,2,Medium
1028,2023-10-17,Standard,399,9.9,6,1,32,38,Yes,1,False,True,True,True,4,High
1029,2023-09-26,Premium,699,10.7,6,1,13,1,No,0,False,False,True,True,3,Medium
1030,2023-03-29,Basic,199,22.7,5,4,29,43,Yes,1,False,True,True,True,4,High
1031,2024-12-31,Basic,199,3.8,5,5,31,25,Yes,1,False,True,True,True,4,High
1032,2023-02-23,Standard,399,18.5,4,0,28,6,No,0,False,False,False,False,0,Low
1033,2024-09-04,Standard,399,12.0,5,4,16,60,Yes,1,False,True,True,True,4,High
1034,2024-02-09,Premium,699,0.6,8,4,3,24,Yes,1,True,True,True,True,7,Critical
1035,2023-06-23,Premium,699,3.7,8,0,24,37,Yes,1,False,True,True,False,3,Medium
1036,2024-06-27,Premium,699,23.3,7,1,32,5,No,0,False,False,True,True,3,Medium
1037,2023-10-15,Standard,399,6.9,5,0,10,8,No,0,False,False,True,False,2,Medium
1038,2023-09-28,Premium,699,23.2,4,2,24,39,No,0,False,True,False,True,2,Medium
1039,2023-06-04,Premium,699,11.2,2,2,21,47,No,0,False,True,False,True,2,Medium
1040,2024-04-26,Premium,699,1.8,2,0,29,14,Yes,1,True,False,False,False,3,Medium
1041,2023-02-11,Standard,399,17.8,6,0,11,57,No,0,False,True,True,False,3,Medium
1042,2023-06-01,Standard,399,24.7,8,3,23,29,Yes,1,False,True,True,True,4,High
1043,2024-06-04,Basic,199,2.8,4,1,23,53,Yes,1,True,True,False,True,5,High
1044,2024-03-02,Standard,399,14.8,0,4,14,49,Yes,1,False,True,False,True,2,Medium
1045,2024-11-27,Basic,199,19.3,1,2,16,1,Yes,1,False,False,False,True,1,Low
1046,2024-04-16,Basic,199,9.7,1,2,26,9,Yes,1,False,False,False,True,1,Low
1047,2023-02-14,Premium,699,11.6,4,4,31,42,Yes,1,False,True,False,True,2,Medium
1048,2024-10-21,Premium,699,8.5,2,1,29,55,Yes,1,False,True,False,True,2,Medium
1049,2023-04-05,Standard,399,20.1,1,4,21,60,No,0,False,True,False,True,2,Medium
1050,2023-06-16,Standard,399,4.9,6,0,17,1,No,0,False,False,True,False,2,Medium
1051,2024-03-18,Standard,399,7.5,2,0,26,19,No,0,False,True,False,False,1,Low
1052,2024-01-12,Premium,699,22.6,2,2,20,42,Yes,1,False,True,False,True,2,Medium
1053,2024-03-09,Premium,699,12.5,6,3,13,17,No,0,False,True,True,True,4,High
1054,2023-02-11,Basic,199,20.4,2,3,28,40,Yes,1,False,True,False,True,2,Medium
1055,2024-05-22,Premium,699,24.3,3,5,22,43,No,0,False,True,False,True,2,Medium
1056,2024-05-04,Premium,699,2.6,7,3,34,5,No,0,True,False,True,True,6,Critical
1057,2024-08-05,Standard,399,24.6,4,1,10,33,Yes,1,False,True,False,True,2,Medium
1058,2024-02-27,Basic,199,2.4,0,4,36,6,Yes,1,True,False,False,True,4,High
1059,2024-05-30,Basic,199,16.7,4,2,30,16,No,0,False,True,False,True,2,Medium
1060,2024-02-07,Basic,199,18.6,7,1,8,50,Yes,1,False,True,True,True,4,High
1061,2024-11-17,Basic,199,10.7,4,2,6,37,Yes,1,False,True,False,True,2,Medium
1062,2024-09-10,Standard,399,8.9,2,1,17,11,Yes,1,False,False,False,True,1,Low
1063,2023-06-25,Standard,399,11.1,0,0,7,25,Yes,1,False,True,False,False,1,Low
1064,2024-05-13,Premium,699,11.8,6,5,31,47,Yes,1,False,True,True,True,4,High
1065,2023-01-15,Standard,399,17.4,6,2,24,5,Yes,1,False,False,True,True,3,Medium
1066,2023-05-29,Basic,199,20.5,3,0,8,13,No,0,False,False,False,False,0,Low
1067,2024-04-19,Premium,699,11.2,8,1,16,5,No,0,False,False,True,True,3,Medium
1068,2024-12-20,Basic,199,10.8,1,1,31,57,Yes,1,False,True,False,True,2,Medium
1069,2024-08-06,Standard,399,12.1,7,4,32,15,Yes,1,False,True,True,True,4,High
1070,2024-03-01,Standard,399,8.7,1,5,4,54,No,0,False,True,False,True,2,Medium
1071,2024-08-28,Standard,399,25.0,0,3,36,25,Yes,1,False,True,False,True,2,Medium
1072,2023-11-20,Premium,699,6.2,0,4,32,1,No,0,False,False,False,True,1,Low
1073,2024-10-23,Premium,699,7.1,6,3,5,7,Yes,1,False,False,True,True,3,Medium
1074,2024-04-25,Standard,399,17.6,0,1,29,18,No,0,False,True,False,True,2,Medium
1075,2024-09-08,Standard,399,6.2,3,4,29,58,No,0,False,True,False,True,2,Medium
1076,2024-03-02,Premium,699,3.7,4,5,30,45,Yes,1,False,True,False,True,2,Medium
1077,2023-03-30,Premium,699,20.0,2,4,24,13,Yes,1,False,False,False,True,1,Low
1078,2024-03-01,Premium,699,3.7,3,1,31,38,Yes,1,False,True,False,True,2,Medium
1079,2023-09-25,Standard,399,6.3,8,0,20,1,No,0,False,False,True,False,2,Medium
1080,2024-03-16,Standard,399,4.8,8,0,11,51,Yes,1,False,True,True,False,3,Medium
1081,2023-12-30,Basic,199,3.5,3,3,15,16,No,0,False,True,False,True,2,Medium
1082,2024-11-16,Basic,199,7.1,2,5,36,55,Yes,1,False,True,False,True,2,Medium
1083,2023-04-19,Basic,199,23.2,7,3,4,53,No,0,False,True,True,True,4,High
1084,2023-05-01,Premium,699,20.7,0,4,7,6,Yes,1,False,False,False,True,1,Low
1085,2024-05-25,Basic,199,4.3,4,5,24,28,Yes,1,False,True,False,True,2,Medium
1086,2023-07-26,Premium,699,4.3,5,2,7,52,Yes,1,False,True,True,True,4,High
1087,2023-12-16,Standard,399,19.3,0,1,27,53,No,0,False,True,False,True,2,Medium
1088,2024-01-05,Standard,399,4.7,4,2,33,45,Yes,1,False,True,False,True,2,Medium
1089,2024-03-15,Premium,699,4.2,8,3,16,50,Yes,1,False,True,True,True,4,High
1090,2024-03-29,Standard,399,22.5,8,5,27,23,No,0,False,True,True,True,4,High
1091,2024-02-16,Basic,199,18.1,8,0,1,5,No,0,False,False,True,False,2,Medium
1092,2024-08-11,Basic,199,2.0,0,5,28,59,Yes,1,True,True,False,True,5,High
1093,2024-07-20,Basic,199,24.3,6,3,34,56,Yes,1,False,True,True,True,4,High
1094,2023-05-31,Standard,399,22.8,0,2,21,57,Yes,1,False,True,False,True,2,Medium
1095,2024-10-29,Premium,699,11.4,3,4,26,39,No,0,False,True,False,True,2,Medium
1096,2023-02-07,Standard,399,22.2,6,1,23,56,Yes,1,False,True,True,True,4,High
1097,2023-04-06,Premium,699,10.1,2,4,22,34,Yes,1,False,True,False,True,2,Medium
1098,2024-07-06,Premium,699,8.2,5,5,36,10,Yes,1,False,False,True,True,3,Medium
1099,2023-04-24,Premium,699,6.4,4,5,17,27,No,0,False,True,False,True,2,Medium
1100,2023-02-18,Premium,699,21.1,4,5,4,32,Yes,1,False,True,False,True,2,Medium
1101,2024-08-18,Premium,699,11.5,0,3,8,21,No,0,False,True,False,True,2,Medium
1102,2024-08-09,Premium,699,21.2,3,2,35,19,Yes,1,False,True,False,True,2,Medium
1103,2024-06-12,Premium,699,18.0,8,5,9,15,Yes,1,False,True,True,True,4,High
1104,2024-03-11,Premium,699,20.7,5,3,13,6,Yes,1,False,False,True,True,3,Medium
1105,2023-03-21,Standard,399,2.8,6,1,6,30,Yes,1,True,True,True,True,7,Critical
1106,2023-09-28,Standard,399,10.4,8,4,34,49,Yes,1,False,True,True,True,4,High
1107,2024-03-02,Premium,699,16.1,7,5,32,59,No,0,False,True,True,True,4,High
1108,2024-12-22,Basic,199,12.9,7,5,10,29,Yes,1,False,True,True,True,4,High
1109,2023-06-10,Premium,699,3.4,3,3,34,30,Yes,1,False,True,False,True,2,Medium
1110,2023-05-04,Premium,699,23.1,1,4,24,54,Yes,1,False,True,False,True,2,Medium
1111,2024-01-19,Standard,399,1.5,2,0,19,23,Yes,1,True,True,False,False,4,High
1112,2023-02-19,Standard,399,12.4,2,1,19,50,No,0,False,True,False,True,2,Medium
1113,2023-03-11,Standard,399,5.8,7,0,19,7,No,0,False,False,True,False,2,Medium
1114,2024-01-22,Basic,199,12.3,4,4,27,28,No,0,False,True,False,True,2,Medium
1115,2024-11-14,Standard,399,19.2,8,5,9,29,No,0,False,True,True,True,4,High
1116,2024-09-30,Standard,399,21.7,5,0,10,51,No,0,False,True,True,False,3,Medium
1117,2024-11-17,Standard,399,6.2,6,2,25,34,Yes,1,False,True,True,True,4,High
1118,2024-12-25,Standard,399,16.3,2,5,18,1,No,0,False,False,False,True,1,Low
1119,2024-07-08,Standard,399,16.3,8,0,36,12,No,0,False,False,True,False,2,Medium
1120,2023-01-20,Premium,699,24.0,8,1,4,48,Yes,1,False,True,True,True,4,High
1121,2024-12-23,Basic,199,4.9,0,2,35,50,Yes,1,False,True,False,True,2,Medium
1122,2023-02-16,Premium,699,2.6,8,4,29,20,Yes,1,True,True,True,True,7,Critical
1123,2023-11-21,Standard,399,8.8,2,3,2,1,No,0,False,False,False,True,1,Low
1124,2023-07-07,Standard,399,2.7,1,4,17,10,Yes,1,True,False,False,True,4,High
1125,2023-11-30,Standard,399,4.3,6,5,6,10,Yes,1,False,False,True,True,3,Medium
1126,2024-02-27,Basic,199,18.0,4,3,2,6,Yes,1,False,False,False,True,1,Low
1127,2024-09-03,Standard,399,9.7,1,0,17,12,No,0,False,False,False,False,0,Low
1128,2023-03-04,Premium,699,12.6,8,3,16,60,Yes,1,False,True,True,True,4,High
1129,2023-08-28,Standard,399,14.1,1,3,30,1,No,0,False,False,False,True,1,Low
1130,2023-05-09,Basic,199,14.1,1,1,18,48,No,0,False,True,False,True,2,Medium
1131,2024-01-18,Standard,399,11.4,8,1,27,50,No,0,False,True,True,True,4,High
1132,2023-02-12,Premium,699,19.7,8,3,11,58,Yes,1,False,True,True,True,4,High
1133,2024-05-08,Basic,199,24.0,4,5,30,10,Yes,1,False,False,False,True,1,Low
1134,2024-08-22,Standard,399,21.1,6,2,17,53,Yes,1,False,True,True,True,4,High
1135,2024-02-09,Premium,699,1.6,8,4,19,4,Yes,1,True,False,True,True,6,Critical
1136,2024-09-17,Premium,699,20.8,8,2,8,56,Yes,1,False,True,True,True,4,High
1137,2024-12-25,Premium,699,22.2,5,5,21,16,No,0,False,True,True,True,4,High
1138,2024-09-05,Standard,399,6.5,5,2,18,13,Yes,1,False,False,True,True,3,Medium
1139,2024-05-02,Standard,399,22.9,2,5,2,59,Yes,1,False,True,False,True,2,Medium
1140,2024-05-15,Basic,199,17.0,6,4,1,57,Yes,1,False,True,True,True,4,High
1141,2024-11-18,Standard,399,2.5,1,4,35,1,No,0,True,False,False,True,4,High
1142,2024-12-14,Standard,399,9.1,6,4,8,22,Yes,1,False,True,True,True,4,High
1143,2023-01-21,Basic,199,11.8,3,3,8,0,Yes,1,False,False,False,True,1,Low
1144,2024-05-20,Standard,399,5.2,4,5,23,14,Yes,1,False,False,False,True,1,Low
1145,2024-10-15,Standard,399,7.4,3,0,3,12,No,0,False,False,False,False,0,Low
1146,2024-11-06,Standard,399,21.8,8,3,8,10,No,0,False,False,True,True,3,Medium
1147,2024-08-06,Premium,699,2.1,2,5,12,4,Yes,1,True,False,False,True,4,High
1148,2024-12-10,Basic,199,18.4,4,1,34,54,No,0,False,True,False,True,2,Medium
1149,2024-10-18,Premium,699,15.6,8,3,35,0,No,0,False,False,True,True,3,Medium
1150,2023-10-08,Premium,699,21.4,5,3,4,54,No,0,False,True,True,True,4,High
1151,2023-08-18,Basic,199,11.9,5,4,34,48,Yes,1,False,True,True,True,4,High
1152,2023-07-19,Basic,199,23.0,8,3,18,20,Yes,1,False,True,True,True,4,High
1153,2024-03-09,Standard,399,22.1,0,5,6,14,No,0,False,False,False,True,1,Low
1154,2023-04-10,Basic,199,5.3,5,2,16,4,No,0,False,False,True,True,3,Medium
1155,2023-12-09,Basic,199,11.1,0,4,31,51,No,0,False,True,False,True,2,Medium
1156,2023-12-08,Standard,399,3.1,3,2,16,53,Yes,1,False,True,False,True,2,Medium
1157,2023-05-08,Premium,699,23.6,7,0,16,40,Yes,1,False,True,True,False,3,Medium
1158,2023-03-08,Basic,199,23.0,6,2,4,56,No,0,False,True,True,True,4,High
1159,2024-03-18,Basic,199,23.0,7,0,4,19,No,0,False,True,True,False,3,Medium
1160,2024-02-16,Basic,199,17.1,8,0,7,18,No,0,False,True,True,False,3,Medium
1161,2024-03-14,Basic,199,6.2,0,3,27,24,Yes,1,False,True,False,True,2,Medium
1162,2023-07-17,Premium,699,8.8,0,3,7,33,Yes,1,False,True,False,True,2,Medium
1163,2024-08-09,Basic,199,0.8,1,4,7,50,Yes,1,True,True,False,True,5,High
1164,2023-07-10,Basic,199,6.8,6,3,33,46,Yes,1,False,True,True,True,4,High
1165,2024-06-09,Basic,199,20.0,0,1,9,19,No,0,False,True,False,True,2,Medium
1166,2024-09-09,Premium,699,8.1,8,1,23,9,No,0,False,False,True,True,3,Medium
1167,2023-05-29,Standard,399,9.5,0,4,19,37,No,0,False,True,False,True,2,Medium
1168,2023-07-25,Basic,199,12.9,8,0,16,27,Yes,1,False,True,True,False,3,Medium
1169,2024-12-09,Premium,699,19.7,5,1,13,42,Yes,1,False,True,True,True,4,High
1170,2023-06-16,Standard,399,21.4,5,4,22,19,Yes,1,False,True,True,True,4,High
1171,2024-10-16,Basic,199,22.0,0,3,30,14,No,0,False,False,False,True,1,Low
1172,2023-12-06,Basic,199,11.9,3,1,15,30,No,0,False,True,False,True,2,Medium
1173,2024-01-02,Premium,699,5.5,2,0,25,23,Yes,1,False,True,False,False,1,Low
1174,2024-01-04,Basic,199,3.3,4,3,36,12,Yes,1,False,False,False,True,1,Low
1175,2023-06-28,Basic,199,5.4,4,1,2,14,No,0,False,False,False,True,1,Low
1176,2023-04-14,Standard,399,6.5,3,0,36,11,No,0,False,False,False,False,0,Low
1177,2024-04-12,Basic,199,9.8,1,2,9,59,Yes,1,False,True,False,True,2,Medium
1178,2024-03-20,Basic,199,20.3,2,4,24,51,No,0,False,True,False,True,2,Medium
1179,2024-12-12,Premium,699,3.4,2,1,5,12,No,0,False,False,False,True,1,Low
1180,2023-07-13,Standard,399,15.2,3,0,21,48,No,0,False,True,False,False,1,Low
1181,2023-10-14,Premium,699,19.8,5,1,19,3,No,0,False,False,True,True,3,Medium
1182,2024-04-26,Basic,199,24.2,7,1,33,46,Yes,1,False,True,True,True,4,High
1183,2024-05-25,Premium,699,4.6,6,5,5,48,Yes,1,False,True,True,True,4,High
1184,2024-05-21,Premium,699,4.9,5,4,30,44,Yes,1,False,True,True,True,4,High
1185,2024-04-07,Standard,399,14.7,0,1,18,14,No,0,False,False,False,True,1,Low
1186,2024-01-19,Basic,199,5.9,6,3,26,36,Yes,1,False,True,True,True,4,High
1187,2023-08-24,Standard,399,2.6,1,2,36,28,Yes,1,True,True,False,True,5,High
1188,2024-02-23,Premium,699,11.9,5,3,3,28,Yes,1,False,True,True,True,4,High
1189,2023-09-29,Standard,399,8.3,6,0,32,11,No,0,False,False,True,False,2,Medium
1190,2024-07-13,Premium,699,9.3,1,2,5,53,Yes,1,False,True,False,True,2,Medium
1191,2023-02-09,Premium,699,19.8,3,0,6,7,Yes,1,False,False,False,False,0,Low
1192,2024-11-30,Premium,699,8.7,5,2,13,19,No,0,False,True,True,True,4,High
1193,2023-09-25,Standard,399,17.8,2,5,13,47,Yes,1,False,True,False,True,2,Medium
1194,2024-08-16,Basic,199,7.4,5,3,20,60,Yes,1,False,True,True,True,4,High
1195,2023-08-21,Premium,699,12.1,8,1,1,55,Yes,1,False,True,True,True,4,High
1196,2024-04-24,Premium,699,12.1,8,4,14,50,Yes,1,False,True,True,True,4,High
